record_id,headword_raw_2007,headword_unicode_compat,surface_2013_reconciled,primary_surface_2013_reconciled,variants_2013_reconciled_json,record_type,parent_headword_2013_reconciled,grammatical_label_raw,tone_annotation_raw,gloss_es,entry_line_raw_2007,continuation_raw_2007,printed_page,pdf_page_2007,column,source_section,source_id,source_edition_extracted,target_edition,reconciliation_status,dialect_scope,extraction_status
PICKETT-ZE-1828,rucua’qui’,rucua’qui’,rucuaꞌquiꞌ,rucuaꞌquiꞌ,"[""rucuaꞌquiꞌ""]",ENTRY,,,,"vestir a alguien, poner, ponerle ropa a alguien","rucua’qui’ vestir a alguien, poner, ponerle",ropa a alguien,34,48,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1829,rucuude,rucuude,rucuude,rucuude,"[""rucuude""]",ENTRY,,,[b.b.a],"encorvar, torcer","rucuude [b.b.a] encorvar, torcer",,34,48,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1830,rucuudxi,rucuudxi,rucuudxi,rucuudxi,"[""rucuudxi""]",ENTRY,,,[b.b.a],"suavizar, ablandar; convencer, quitarle fortaleza","rucuudxi [b.b.a] suavizar, ablandar;","convencer, quitarle fortaleza",34,48,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1831,rucué,rucué,rucué,rucué,"[""rucué""]",ENTRY,,,,,rucué,,34,48,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1832,rucué ñee yaa,rucué ñee yaa,rucué ñee yaa,rucué ñee yaa,"[""rucué ñee yaa""]",SUBENTRY,rucué,,,cocer maíz para atole,rucué ñee yaa cocer maíz para atole,,34,48,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1833,rucué xubaande’,rucué xubaande’,rucué xubaandeꞌ,rucué xubaandeꞌ,"[""rucué xubaandeꞌ""]",SUBENTRY,rucué,,,cocer maíz para pozol,rucué xubaande’ cocer maíz para pozol,,34,48,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1834,rucueeza,rucueeza,rucueeza,rucueeza,"[""rucueeza""]",ENTRY,,,[b.b.a],detener,rucueeza [b.b.a] detener,,34,48,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1835,rucuí,rucuí,rucuí,rucuí,"[""rucuí""]",ENTRY,,,,"edificar, construir (edificios); asentar, sentar, amontonar","rucuí edificar, construir (edificios);","asentar, sentar, amontonar",34,48,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1836,rucuí ndani,rucuí ndani,rucuí ndani,rucuí ndani,"[""rucuí ndani""]",SUBENTRY,rucuí,,,amontonar,rucuí ndani [b-a.b] amontonar,,34,48,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1837,rucuiidxi’,rucuiidxi’,rucuiidxiꞌ,rucuiidxiꞌ,"[""rucuiidxiꞌ""]",ENTRY,,,,"agotar, consumir, secar (líquido)","rucuiidxi’ agotar, consumir, secar (líquido)",,34,48,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1838,rucuñe,rucuñe,rucuñe,rucuñe,"[""rucuñe""]",ENTRY,,,,lazar,rucuñe lazar,,34,48,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1839,ruchá,ruchá,ruchá,ruchá,"[""ruchá""]",ENTRY,,,,"echar, llenar","ruchá echar, llenar",,34,48,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1840,ruchá bi,ruchá bi,ruchá bi,ruchá bi,"[""ruchá bi""]",SUBENTRY,ruchá,,,soplar,ruchá bi soplar,,34,48,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1841,ruchá gui,ruchá gui,ruchá gui,ruchá gui,"[""ruchá gui""]",SUBENTRY,ruchá,,,"hinchar, inflamar","ruchá gui hinchar, inflamar",,34,48,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1842,ruchá ná’,ruchá ná’,ruchá náꞌ,ruchá náꞌ,"[""ruchá náꞌ""]",SUBENTRY,ruchá,,,"arrebatar, agarrar","ruchá ná’ [b-a] arrebatar, agarrar",,34,48,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1843,ruchá xhinni,ruchá xhinni,ruchá xhinni,ruchá xhinni,"[""ruchá xhinni""]",SUBENTRY,ruchá,,,escupir,ruchá xhinni [b-a] escupir,,34,48,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1844,ruchaa,ruchaa,ruchaa,ruchaa,"[""ruchaa""]",ENTRY,,,,cambiar,ruchaa cambiar,,34,48,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1845,ruchaa,ruchaa,ruchaa,ruchaa,"[""ruchaa""]",ENTRY,,,[b.a],"recalentar, entibiar; limpiar","ruchaa [b.a] recalentar, entibiar; limpiar",,34,48,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1846,ru’cha’,ru’cha’,ruꞌchaꞌ,ruꞌchaꞌ,"[""ruꞌchaꞌ""]",ENTRY,,,,"bañarse (se aplica a mujeres, incluyendo la cabellera)","ru’cha’ bañarse (se aplica a mujeres,",incluyendo la cabellera),34,48,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1847,ruchaaga,ruchaaga,ruchaaga,ruchaaga,"[""ruchaaga""]",ENTRY,,,[b.b.a],"juntar, cooperar, comparar, añadir","ruchaaga [b.b.a] juntar, cooperar,","comparar, añadir",34,48,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1848,ruchaga lú,ruchaga lú,ruchaga lú,ruchaga lú,"[""ruchaga lú""]",SUBENTRY,ruchaaga,,,"recibir a una persona, dar la bienvenida","ruchaga lú recibir a una persona, dar la",bienvenida,34,48,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1849,ruchaga ruaa,ruchaga ruaa,ruchaga ruaa,ruchaga ruaa,"[""ruchaga ruaa""]",SUBENTRY,ruchaaga,,,"chismear, hablar mal de otra persona","ruchaga ruaa chismear, hablar mal de",otra persona,34,48,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1850,ruchaahui’,ruchaahui’,ruchaahuiꞌ,ruchaahuiꞌ,"[""ruchaahuiꞌ""]",ENTRY,,,,batir,ruchaahui’ batir,,34,48,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1851,ruchaazi’,ruchaazi’,ruchaaziꞌ,ruchaaziꞌ,"[""ruchaaziꞌ""]",ENTRY,,,,"meter, sumergir, hundir, penetrar","ruchaazi’ meter, sumergir, hundir, penetrar",,34,48,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1852,ruché,ruché,ruché,ruché,"[""ruché""]",ENTRY,,,,,ruché,,34,48,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1853,ruché ique,ruché ique,ruché ique,ruché ique,"[""ruché ique""]",SUBENTRY,ruché,,,"trastornar, enloquecer por droga o bebida","ruché ique trastornar, enloquecer por",droga o bebida,34,48,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1854,ruché lú,ruché lú,ruché lú,ruché lú,"[""ruché lú""]",SUBENTRY,ruché,,,"marear, atarantar","ruché lú marear, atarantar",,34,48,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1855,ruchee,ruchee,ruchee,ruchee,"[""ruchee""]",ENTRY,,,,"equivocarse, hacer equivocarse","ruchee equivocarse, hacer equivocarse",,34,48,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1856,rucheeche,rucheeche,rucheeche,rucheeche,"[""rucheeche""]",ENTRY,,,[b.b.a],"regar, esparcir","rucheeche [b.b.a] regar, esparcir",,35,49,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1857,rucheche ndase,rucheche ndase,rucheche ndase,rucheche ndase,"[""rucheche ndase""]",SUBENTRY,rucheeche,,,"dispersar, esparcir","rucheche ndase [b-al.b] dispersar,",esparcir,35,49,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1858,rucheela’,rucheela’,rucheelaꞌ,rucheelaꞌ,"[""rucheelaꞌ""]",ENTRY,,,,casar,rucheela’ casar,,35,49,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1859,ruchelani’di’,ruchelani’di’,ruchelaniꞌdiꞌ,ruchelaniꞌdiꞌ,"[""ruchelaniꞌdiꞌ""]",ENTRY,,,[b.b.b.al.b],provocar disgusto,ruchelani’di’ [b.b.b.al.b] provocar,disgusto,35,49,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1860,ruchenda,ruchenda,ruchenda,ruchenda,"[""ruchenda""]",ENTRY,,,[b.b.a],"enredar, envolver","ruchenda [b.b.a] enredar, envolver",,35,49,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1861,ruchenda ñee,ruchenda ñee,ruchenda ñee,ruchenda ñee,"[""ruchenda ñee""]",SUBENTRY,ruchenda,,,tropezar,ruchenda ñee [b-al] tropezar,,35,49,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1862,ruchii,ruchii,ruchii,ruchii,"[""ruchii""]",ENTRY,,,,"llenar, tapar, cubrir","ruchii llenar, tapar, cubrir",,35,49,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1863,ÿuuchi,ṟuuchi,ṟuuchi,ṟuuchi,"[""ṟuuchi""]",ENTRY,,,[a],"cortadura (se hace en algunas frutas, el pescado, etc.)",ÿuuchi [a] cortadura (se hace en algunas,"frutas, el pescado, etc.)",35,49,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1864,ruchiá,ruchiá,ruchiá,ruchiá,"[""ruchiá""]",ENTRY,,,,"desbaratar, apartar, desenvolver, descoser, deshacer","ruchiá desbaratar, apartar, desenvolver,","descoser, deshacer",35,49,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1865,ruchiaa,ruchiaa,ruchiaa,ruchiaa,"[""ruchiaa""]",ENTRY,,,[b.a],"extender, tender","ruchiaa [b.a] extender, tender",,35,49,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1866,ruchiacha,ruchiacha,ruchiacha,ruchiacha,"[""ruchiacha""]",ENTRY,,,,"salpicar, desordenar, agitar","ruchiacha salpicar, desordenar, agitar",,35,49,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1867,ruchibi,ruchibi,ruchibi,ruchibi,"[""ruchibi""]",ENTRY,,,,"espantar, asustar","ruchibi espantar, asustar",,35,49,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1868,ruchiichi,ruchiichi,ruchiichi,ruchiichi,"[""ruchiichi""]",ENTRY,,,[b.b.a],"enojar, molestar","ruchiichi [b.b.a] enojar, molestar",,35,49,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1869,ruchidxi laya,ruchidxi laya,ruchidxi laya,ruchidxi laya,"[""ruchidxi laya""]",ENTRY,,,,destemplar los dientes,ruchidxi laya destemplar los dientes,,35,49,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1870,ruchiña,ruchiña,ruchiña,ruchiña,"[""ruchiña""]",ENTRY,,,,acercar,ruchiña acercar,,35,49,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1871,ruchiiña’,ruchiiña’,ruchiiñaꞌ,ruchiiñaꞌ,"[""ruchiiñaꞌ""]",ENTRY,,,,"molestar, estorbar","ruchiiña’ molestar, estorbar",,35,49,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1872,ruchuche,ruchuche,ruchuche,ruchuche,"[""ruchuche""]",ENTRY,,,,"tirar al suelo, azotar","ruchuche tirar al suelo, azotar",,35,49,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1873,ruchuugu’,ruchuugu’,ruchuuguꞌ,ruchuuguꞌ,"[""ruchuuguꞌ""]",ENTRY,,,,"cortar, reventar","ruchuugu’ cortar, reventar",,35,49,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1874,ruchuuni’,ruchuuni’,ruchuuniꞌ,ruchuuniꞌ,"[""ruchuuniꞌ""]",ENTRY,,,,freir,ruchuuni’ freir,,35,49,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1875,ruchuxhi,ruchuxhi,ruchuxhi,ruchuxhi,"[""ruchuxhi""]",ENTRY,,,[b.b.a],"pelar, mondar","ruchuxhi [b.b.a] pelar, mondar",,35,49,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1876,rudii,rudii,rudii,rudii,"[""rudii""]",ENTRY,,,,dar,rudii dar,,35,49,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-1877,rudii doo,rudii doo,rudii doo,rudii doo,"[""rudii doo""]",SUBENTRY,rudii,,,soltar la cuerda; consentir,rudii doo soltar la cuerda; consentir,,35,49,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
